latitud,longitud,comuna,region,cantidad_toneladas
"-33,3156574","-70,7350299",Lampa,Metropolitana de Santiago,"3,8"
"-33,47850177","-70,61534661",Macul,Metropolitana de Santiago,"0,33"
"-33,47850177","-70,61534661",Macul,Metropolitana de Santiago,"0,52"
"-33,47850177","-70,61534661",Macul,Metropolitana de Santiago,"0,825"
"-33,47850177","-70,61534661",Macul,Metropolitana de Santiago,"1,74"
"-33,47850177","-70,61534661",Macul,Metropolitana de Santiago,"2,998"
"-33,47850177","-70,61534661",Macul,Metropolitana de Santiago,"6,822"
"-33,47850177","-70,61534661",Macul,Metropolitana de Santiago,"23,386"
"-33,54740721","-70,74638502",San Bernardo,Metropolitana de Santiago,"2,5"
"-33,54740721","-70,74638502",San Bernardo,Metropolitana de Santiago,8
"-33,54740721","-70,74638502",San Bernardo,Metropolitana de Santiago,"23,5"
"-33,54740721","-70,74638502",San Bernardo,Metropolitana de Santiago,"23,6"
"-33,54740721","-70,74638502",San Bernardo,Metropolitana de Santiago,"58,8"
"-33,54740721","-70,74638502",San Bernardo,Metropolitana de Santiago,63
"-33,54740721","-70,74638502",San Bernardo,Metropolitana de Santiago,95
"-33,8085658","-70,74991359",Paine,Metropolitana de Santiago,"2,01"
"-33,8085658","-70,74991359",Paine,Metropolitana de Santiago,"39,28"
"-33,38353622","-70,7453905",Quilicura,Metropolitana de Santiago,"4,785"
"-33,38353622","-70,7453905",Quilicura,Metropolitana de Santiago,"6,229"
"-33,56165537","-70,72129379",San Bernardo,Metropolitana de Santiago,"2,58"
"-33,56165537","-70,72129379",San Bernardo,Metropolitana de Santiago,"3,87"
"-33,30587171","-70,71297424",Colina,Metropolitana de Santiago,"0,16226"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"0,86"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"1,08"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"1,08"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"1,15"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"2,04"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"2,34"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"2,81"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"2,99"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"4,42"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"4,99"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"7,39"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"9,45"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"10,16"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"17,32"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"19,58"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"28,92"
"-33,48058933","-70,69666911",Cerrillos,Metropolitana de Santiago,"54,22"
"-33,29893099","-70,71599587",Colina,Metropolitana de Santiago,"19,05"
"-33,4985879","-70,6397452",San Joaquín,Metropolitana de Santiago,"0,15"
"-33,4985879","-70,6397452",San Joaquín,Metropolitana de Santiago,"1,44"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"0,678"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"3,983"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"8,193"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"8,604"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"10,76"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"17,964"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"21,759"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"41,0565"
"-33,53135433","-70,70700687",San Bernardo,Metropolitana de Santiago,"60,29"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"0,001"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"0,02"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"0,03"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"0,114"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"0,345"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"0,98"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"1,245"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"3,777"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"4,5"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"5,32"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"16,65"
"-42,02163727","-72,68915882",Hualaihué,Los Lagos,"86,682"
"-32,951847","-71,5472904",Concón,Valparaíso,1544
"-41,09339154","-72,96546159",Frutillar,Los Lagos,"0,0305"
"-41,09339154","-72,96546159",Frutillar,Los Lagos,"0,06"
"-41,09339154","-72,96546159",Frutillar,Los Lagos,"0,07"
"-41,09339154","-72,96546159",Frutillar,Los Lagos,"0,32"
"-41,09339154","-72,96546159",Frutillar,Los Lagos,"1,25"
"-41,09339154","-72,96546159",Frutillar,Los Lagos,"14,43"
"-41,09339154","-72,96546159",Frutillar,Los Lagos,25
"-45,41598547","-73,04367076",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,085"
"-45,41598547","-73,04367076",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,65"
"-45,41598547","-73,04367076",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,266"
"-45,41598547","-73,04367076",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"31,8"
"-33,80651292","-70,74332561",Paine,Metropolitana de Santiago,"4,784"
"-33,04469102","-71,60480556",Valparaíso,Valparaíso,"328,78"
"-41,31837155","-72,98127309",Puerto Varas,Los Lagos,"1,53"
"-41,31837155","-72,98127309",Puerto Varas,Los Lagos,"3,4"
"-41,31837155","-72,98127309",Puerto Varas,Los Lagos,"20,07"
"-41,31837155","-72,98127309",Puerto Varas,Los Lagos,"242,9"
"-18,47856498","-70,32099613",Arica,Arica y Parinacota,10
"-37,14949953","-73,1738892",Lota,Biobío,"4,385"
"-37,14949953","-73,1738892",Lota,Biobío,"67,62"
"-37,57466918","-73,41572769",Los Alamos,Biobío,"5,98"
"-33,43749558","-70,63598089",Santiago,Metropolitana de Santiago,"1,64"
"-33,43749558","-70,63598089",Santiago,Metropolitana de Santiago,"3,218"
"-33,43749558","-70,63598089",Santiago,Metropolitana de Santiago,"3,716"
"-33,43749558","-70,63598089",Santiago,Metropolitana de Santiago,7
"-33,43749558","-70,63598089",Santiago,Metropolitana de Santiago,"46,977"
"-33,51705452","-70,71789041",Cerrillos,Metropolitana de Santiago,"12,843"
"-36,00911557","-71,73306863",Retiro,Maule,"0,16"
"-36,00911557","-71,73306863",Retiro,Maule,"1,7"
"-36,00911557","-71,73306863",Retiro,Maule,"7,86"
"-36,00911557","-71,73306863",Retiro,Maule,"20,55"
"-36,00911557","-71,73306863",Retiro,Maule,"37,84"
"-36,00911557","-71,73306863",Retiro,Maule,"334,24"
"-33,63165988","-70,71036336",San Bernardo,Metropolitana de Santiago,"14,586"
"-33,63165988","-70,71036336",San Bernardo,Metropolitana de Santiago,"64,922"
"-33,518875","-70,60087282",La Florida,Metropolitana de Santiago,"1,39"
"-33,518875","-70,60087282",La Florida,Metropolitana de Santiago,"3,996630631"
"-33,12141535","-71,56203366",Valparaíso,Valparaíso,"13,032"
"-33,12141535","-71,56203366",Valparaíso,Valparaíso,"169,699"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"3,31"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"11,806"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"14,724"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"16,918"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"69,362"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"178,95"
"-37,79767349","-72,47551115",Collipulli,Araucanía,426
"-37,79767349","-72,47551115",Collipulli,Araucanía,"831,1"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"3131,96"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"35650,68"
"-37,79767349","-72,47551115",Collipulli,Araucanía,"140125,44"
"-41,4723489","-72,9417131",Puerto Montt,Los Lagos,"5,653"
"-41,4723489","-72,9417131",Puerto Montt,Los Lagos,17
"-41,4723489","-72,9417131",Puerto Montt,Los Lagos,"451,091"
"-34,39572843","-71,70993004",Marchihue,Libertador Gral. Bernardo O'Higgins,"4,33"
"-35,58345749","-71,54038429",San Clemente,Maule,"2,41"
"-33,02882056","-70,88148186",Tiltil,Metropolitana de Santiago,"0,74"
"-23,14753227","-70,41162414",Mejillones,Antofagasta,"1,38"
"-34,12495586","-70,81270456",Rancagua,Libertador Gral. Bernardo O'Higgins,"6,2"
"-34,12495586","-70,81270456",Rancagua,Libertador Gral. Bernardo O'Higgins,"11,4"
"-35,5102046","-71,67667864",Maule,Maule,"2,63"
"-32,78955679","-71,50021227",Quintero,Valparaíso,28
"-35,32931105","-71,60789675",San Rafael,Maule,"1,84"
"-33,65699085","-71,2722935",Melipilla,Metropolitana de Santiago,"35,57"
"-33,84058458","-70,74012982",Paine,Metropolitana de Santiago,"0,237"
"-33,84058458","-70,74012982",Paine,Metropolitana de Santiago,"0,372"
"-33,84058458","-70,74012982",Paine,Metropolitana de Santiago,"0,378"
"-33,84058458","-70,74012982",Paine,Metropolitana de Santiago,"1,143"
"-27,28681643","-70,40391316",Copiapó,Atacama,"6,15"
"-27,28681643","-70,40391316",Copiapó,Atacama,"8,78"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"0,2"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"0,57"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"0,666"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"0,913"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"1,584"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"1,674"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"1,782"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"2,15"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"4,5"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"7,684"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"14,744"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"17,697"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"27,119"
"-33,33662728","-70,71078277",Quilicura,Metropolitana de Santiago,"34,783"
"-33,98842519","-71,63384231",San Pedro,Metropolitana de Santiago,"0,03"
"-33,98842519","-71,63384231",San Pedro,Metropolitana de Santiago,"0,12"
"-33,98842519","-71,63384231",San Pedro,Metropolitana de Santiago,"2,29"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"0,009"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"0,06"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"2,105"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"3,621"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"21,082"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"22,02"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"22,3255"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"95,11"
"-41,48923199","-72,32559834",Cochamó,Los Lagos,"221,6432"
"-22,13694776","-70,08427678",Tocopilla,Antofagasta,"2,13"
"-33,28545505","-70,74274777",Lampa,Metropolitana de Santiago,"40,62"
"-33,28545505","-70,74274777",Lampa,Metropolitana de Santiago,"109,3"
"-33,28545505","-70,74274777",Lampa,Metropolitana de Santiago,"1272,86"
"-33,28545505","-70,74274777",Lampa,Metropolitana de Santiago,"1545,06"
"-37,30251486","-71,65836323",Tucapel,Biobío,"0,192"
"-37,30251486","-71,65836323",Tucapel,Biobío,"0,7"
"-37,30251486","-71,65836323",Tucapel,Biobío,"4,34"
"-37,30251486","-71,65836323",Tucapel,Biobío,"18,26"
"-37,30251486","-71,65836323",Tucapel,Biobío,"80,013"
"-33,59028335","-70,78082413",Calera de Tango,Metropolitana de Santiago,"4,81"
"-33,59028335","-70,78082413",Calera de Tango,Metropolitana de Santiago,"7,249"
"-33,59028335","-70,78082413",Calera de Tango,Metropolitana de Santiago,"18,55"
"-33,28211903","-70,75742352",Lampa,Metropolitana de Santiago,"26,721"
"-33,40721655","-70,67617649",Independencia,Metropolitana de Santiago,"58,32"
"-33,31426951","-70,71219329",Colina,Metropolitana de Santiago,"294,35"
"-42,43948908","-73,29274031",Quinchao,Los Lagos,"0,45"
"-42,43948908","-73,29274031",Quinchao,Los Lagos,"0,6"
"-42,43948908","-73,29274031",Quinchao,Los Lagos,"0,92"
"-42,43948908","-73,29274031",Quinchao,Los Lagos,"4,296"
"-42,43948908","-73,29274031",Quinchao,Los Lagos,"7,62"
"-42,43948908","-73,29274031",Quinchao,Los Lagos,"36,3"
"-42,43948908","-73,29274031",Quinchao,Los Lagos,"486,1536"
"-23,16672587","-69,15412474",Sierra Gorda,Antofagasta,"49,5"
"-23,16672587","-69,15412474",Sierra Gorda,Antofagasta,275
"-33,1044444","-70,8186111",Tiltil,Metropolitana de Santiago,"116,99"
"-33,32776314","-71,38865254",Casablanca,Valparaíso,"18,672"
"-33,32776314","-71,38865254",Casablanca,Valparaíso,"63,91"
"-23,75137548","-70,30405291",Antofagasta,Antofagasta,"7,02"
"-23,75137548","-70,30405291",Antofagasta,Antofagasta,"31,2"
"-23,75137548","-70,30405291",Antofagasta,Antofagasta,"54,75152"
"-33,28324605","-70,73691645",Colina,Metropolitana de Santiago,"8,05"
"-33,28324605","-70,73691645",Colina,Metropolitana de Santiago,"10,2"
"-33,28324605","-70,73691645",Colina,Metropolitana de Santiago,"26,43"
"-33,28324605","-70,73691645",Colina,Metropolitana de Santiago,"33,78"
"-33,28324605","-70,73691645",Colina,Metropolitana de Santiago,"36,9"
"-33,28324605","-70,73691645",Colina,Metropolitana de Santiago,"103,8036"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"0,1627"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"0,2909"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"0,6162"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"0,641"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"0,6738"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"0,807"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"1,237"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"1,731"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"4,41"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"9,91"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"30,532"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"82,01"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"82,69"
"-33,49924122","-70,61484914",Macul,Metropolitana de Santiago,"2549,15"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"0,002"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"0,012"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"0,013"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"0,013"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"0,171"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"0,211"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"0,274"
"-33,42009948","-70,6180926",Providencia,Metropolitana de Santiago,"171,36"
"-33,44689305","-70,59441746",Providencia,Metropolitana de Santiago,"1,21"
"-33,44689305","-70,59441746",Providencia,Metropolitana de Santiago,2
"-33,44689305","-70,59441746",Providencia,Metropolitana de Santiago,"3,75"
"-33,44689305","-70,59441746",Providencia,Metropolitana de Santiago,"110,52"
"-33,44125818","-70,64129016",Santiago,Metropolitana de Santiago,"14,2"
"-33,44125818","-70,64129016",Santiago,Metropolitana de Santiago,"27,58"
"-33,44125818","-70,64129016",Santiago,Metropolitana de Santiago,70
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"0,2"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"0,52"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"0,851"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"0,893"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"1,012"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"3,407"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"6,494"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"8,28"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"9,837"
"-42,4670013","-72,44546326",Chaitén,Los Lagos,"28,744"
"-33,33489557","-70,69897381",Quilicura,Metropolitana de Santiago,"11,67"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"11,09"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"22,44"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"31,623"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"57,51"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"67,33"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"90,738"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"0,0344"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"0,1682"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"0,4048"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"0,5283"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"0,86"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"0,956"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"1,08"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"1,15"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"1,35"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"1,3697"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"1,43"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"1,7"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"1,97"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"2,28"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"2,296"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"2,6198"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"4,1431"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"9,88"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"11,224"
"-33,28331592","-70,7370789",Colina,Metropolitana de Santiago,"11,89"
"-33,4105572","-70,84853422",Pudahuel,Metropolitana de Santiago,"0,241"
"-33,4105572","-70,84853422",Pudahuel,Metropolitana de Santiago,"0,2434"
"-33,4105572","-70,84853422",Pudahuel,Metropolitana de Santiago,"0,8133"
"-33,4105572","-70,84853422",Pudahuel,Metropolitana de Santiago,"1,01"
"-33,4105572","-70,84853422",Pudahuel,Metropolitana de Santiago,"3,36"
"-33,4105572","-70,84853422",Pudahuel,Metropolitana de Santiago,"5,8485"
"-33,4105572","-70,84853422",Pudahuel,Metropolitana de Santiago,"9,5807"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"0,063"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"0,0663"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"0,26"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"0,3144"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"0,5586"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"0,69"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"1,2486"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"2,1687"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"3,0762"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"3,7798"
"-33,36827398","-70,51937831",Lo Barnechea,Metropolitana de Santiago,"12,7538"
"-35,41710756","-71,6313388",Talca,Maule,"0,14"
"-35,41710756","-71,6313388",Talca,Maule,"0,173"
"-35,41710756","-71,6313388",Talca,Maule,"0,209"
"-35,41710756","-71,6313388",Talca,Maule,"0,276"
"-35,41710756","-71,6313388",Talca,Maule,"0,383"
"-35,41710756","-71,6313388",Talca,Maule,"0,435"
"-35,41710756","-71,6313388",Talca,Maule,"1,097"
